#/log,DATA CREATED,データ作成日,20180320,,,,,,,,,
#/doc,DATA CREATER,データ作成者,山田 利博,,,,,,,,,
#,DATA TITLE,データ名,Temporal Change in Tree Girth at Breast Height at Chichibu (CC-DB3）.,,,,,,,,,
#,SITE NAME,サイト名,秩父,,,,,,,,,
#,PLOT NAME,調査区名,秩父18は1二次林,,,,,,,,,
#,PLOT CODE,調査区コード,CC-DB3,,,,,,,,,
#,PLOT SIZE,面積,0.1ha,,,,,,,,,
#,PRAMETER DEFINITIONS,mesh_xcord,10ｍ方形区ｘ座標,,,,,,,,,
#,,mesh_ｙcord,10ｍ方形区ｙ座標,,,,,,,,,
#,,tag_no,幹タグ番号,,,,,,,,,
#,,indv_no,個体タグ番号,,,,,,,,,
#,,stem_xcord,幹のx座標（10m方形区内での座標）,,,,,,,,,
#,,stem_ycord,幹のｙ座標（10m方形区内での座標）,,,,,,,,,
#,,spc_japan,種名,,,,,,,,,
#,,gbh,胸高周囲長〔cm〕,,,,,,,,,
#,,note,備考,,,,,,,,,
#,,s_data,調査日,,,,,,,,,
#/note,,gbh（t+1）-gbh(t)>6　もしくは<−3は測定間違いとする,,,,,,,,,,
#,変更履歴,20080712,データ成形（石原正恵）,,,,,,,,,
#,,1982年から5年毎に計測、そのデータは元データにある。モニ1000提供分ではないので、使用にはサイト代表者の許可を得ること,,,,,,,,,,
#,,2007年以前に死亡個体も含み、元データにある個体はすべて含まれている。,,,,,,,,,,
#,,2方向の直径を計測-->その平均値を3.14倍した,,,,,,,,,,
#,20091019,樹木の位置は今後計測,,,,,,,,,,
#,20110215,調査区名を「秩父18は2二次林」->「秩父18は1二次林」に変更,,,,,,,,,,
#,20121109,直径測定を輪尺から直径巻尺に変更-->直径巻尺による測定値を3.14倍した,,,,,,,,,,
#,20130107,データチェック（佐伯）,,,,,,,,,,
#,,tag_no 353 & 354 「癒着のため№253と№254をまとめて測定」とあるが、「癒着のため№353と№354をまとめて測定」の誤りと思われる。そのように修正し、データはndとする。,,,,,,,,,,
#,,tag_no 332 gbh07がd（枯死）であったが、gbh12に値が入っていたため、07は欠測値（nd）として扱う。,,,,,,,,,,
#,20171101,データチェック（日野）,,,,,,,,,,
#,,"tag.no=216 gbh12, 前年まで生存だが、当年はna→枯れのためdを入力",,,,,,,,,,
#,,,,,,,,,,,,
#/data,,,,,,,,,,,,
"mesh_xcord","mesh_ycord","tag_no","indv_no","stem_xcord","stem_ycord","spc_japan","gbh07","gbh12","note07","note12","s_date07","s_date12","dl07","dl12","rec07","rec12","error07","error12"
NA,NA,118,118,NA,NA,"ミズメ",31.557,32.97,NA,NA,"20070928",20120905,0,0,0,0,0,0
NA,NA,349,349,NA,NA,"ウダイカンバ",31.871,34.54,"新NO433/",NA,"20070928",20120905,0,0,0,0,0,0
NA,NA,46,46,NA,NA,"オノオレカンバ",32.185,33.598,NA,NA,"20070928",20120905,0,0,0,0,0,0
NA,NA,313,313,NA,NA,"ミズメ",32.97,39.25,NA,"根元キズ","20070928",20120905,0,0,0,0,0,0
NA,NA,132,132,NA,NA,"イヌブナ",33.127,33.598,NA,NA,"20070928",20120905,0,0,0,0,0,0
NA,NA,268,268,NA,NA,"リョウブ",33.127,34.54,NA,NA,"20070928",20120905,0,0,0,0,0,0
NA,NA,265,265,NA,NA,"イヌシデ",33.127,33.912,NA,NA,"20070928",20120905,0,0,0,0,0,0
NA,NA,278,278,NA,NA,"イタヤカエデ",33.284,35.482,"オニイタヤ/",NA,"20070928",20120905,0,0,0,0,0,0
NA,NA,202,202,NA,NA,"イヌシデ",34.069,35.168,NA,NA,"20070928",20120905,0,0,0,0,0,0
NA,NA,77,77,NA,NA,"ウワミズザクラ",34.854,NA,"/中折","カレ","20070928",20120905,0,1,0,0,0,0
NA,NA,256,256,NA,NA,"ミズメ",35.011,37.052,NA,NA,"20070928",20120905,0,0,0,0,0,0
NA,NA,464,464,NA,NA,"リョウブ",35.011,NA,"/No.51と同株","カレ","20070928",20120905,0,1,0,0,0,0
NA,NA,351,351,NA,NA,"リョウブ",35.325,38.936,"1997シカ害/","先カレ","20070928",20120905,0,0,0,0,0,0
NA,NA,203,202,NA,NA,"イヌシデ",35.639,38.936,NA,NA,"20070928",20120905,0,0,0,0,0,0
NA,NA,63,63,NA,NA,"ヤシャブシ",35.639,NA,NA,"カレ","20070928",20120905,0,1,0,0,0,0
NA,NA,388,388,NA,NA,"ウリハダカエデ",35.796,45.216,NA,"札まきこみ","20070928",20120905,0,0,0,0,0,0
NA,NA,60,60,NA,NA,"ミズメ",36.267,36.738,NA,"先不良","20070928",20120905,0,0,0,0,0,0
NA,NA,240,240,NA,NA,"イヌシデ",36.895,39.25,NA,NA,"20070928",20120905,0,0,0,0,0,0
NA,NA,357,357,NA,NA,"コミネカエデ",37.523,38.308,"新NO454/",NA,"20070928",20120905,0,0,0,0,0,0
NA,NA,373,373,NA,NA,"ミズメ",37.837,38.308,"新NO435/",NA,"20070928",20120905,0,0,0,0,0,0
NA,NA,440,440,NA,NA,"フサザクラ",37.994,NA,"NO438の下/","カレ","20070928",20120905,0,1,0,0,0,0
NA,NA,391,391,NA,NA,"ミズメ",38.622,45.216,NA,NA,"20070928",20120905,0,0,0,0,0,0
NA,NA,200,200,NA,NA,"イヌシデ",39.25,41.448,NA,NA,"20070928",20120905,0,0,0,0,0,0
NA,NA,61,61,NA,NA,"ミズメ",39.407,44.274,NA,NA,"20070928",20120905,0,0,0,0,0,0
NA,NA,177,177,NA,NA,"イヌシデ",39.407,40.506,NA,NA,"20070928",20120905,0,0,0,0,0,0
NA,NA,358,358,NA,NA,"ミズメ",39.878,43.646,NA,NA,"20070928",20120905,0,0,0,0,0,0
NA,NA,122,122,NA,NA,"コミネカエデ",40.035,43.018,NA,NA,"20070928",20120905,0,0,0,0,0,0
NA,NA,197,197,NA,NA,"ブナ",40.349,42.704,NA,NA,"20070928",20120905,0,0,0,0,0,0
NA,NA,149,149,NA,NA,"ミズメ",40.82,43.332,NA,NA,"20070928",20120905,0,0,0,0,0,0
NA,NA,216,215,NA,NA,"ウワミズザクラ",40.977,NA,"2003確認でカレ/2007年よりNO70の代わりに樹高測定","枯れのため樹高は№208","20070928",20120905,0,0,0,0,0,0
NA,NA,250,250,NA,NA,"バッコヤナギ",41.134,NA,"新NO419,420/","カレ","20070928",20120905,0,1,0,0,0,0
NA,NA,282,282,NA,NA,"バッコヤナギ",41.291,NA,NA,"カレ","20070928",20120905,0,1,0,0,0,0
NA,NA,279,279,NA,NA,"カツラ",41.605,42.704,NA,NA,"20070928",20120905,0,0,0,0,0,0
NA,NA,298,298,NA,NA,"ハクウンボク",41.919,48.356,NA,NA,"20070928",20120905,0,0,0,0,0,0
NA,NA,471,471,NA,NA,"ヤシャブシ",42.861,45.844,"/No.408の左",NA,"20070928",20120905,0,0,0,0,0,0
NA,NA,65,65,NA,NA,"ヤシャブシ",43.489,NA,NA,"カレ","20070928",20120905,0,1,0,0,0,0
NA,NA,148,148,NA,NA,"イヌシデ",43.646,44.902,NA,NA,"20070928",20120905,0,0,0,0,0,0
NA,NA,319,319,NA,NA,"サワグルミ",43.803,45.844,"新NO431/","剥皮","20070928",20120905,0,0,0,0,0,0
NA,NA,334,334,NA,NA,"ハクウンボク",43.803,48.67,NA,NA,"20070928",20120905,0,0,0,0,0,0
NA,NA,333,333,NA,NA,"コミネカエデ",44.588,48.984,NA,NA,"20070928",20120905,0,0,0,0,0,0
NA,NA,198,197,NA,NA,"ブナ",44.745,48.042,NA,NA,"20070928",20120905,0,0,0,0,0,0
NA,NA,179,179,NA,NA,"イヌシデ",45.059,47.414,NA,NA,"20070928",20120905,0,0,0,0,0,0
NA,NA,120,120,NA,NA,"イヌシデ",45.53,48.042,NA,NA,"20070928",20120905,0,0,0,0,0,0
NA,NA,208,207,NA,NA,"ヤシャブシ",47.1,48.356,NA,"№216の代替 目測13.0","20070928",20120905,0,0,0,0,0,0
NA,NA,238,238,NA,NA,"クマシデ",47.1,48.042,NA,NA,"20070928",20120905,0,0,0,0,0,0
NA,NA,160,160,NA,NA,"ヤシャブシ",47.414,49.298,NA,NA,"20070928",20120905,0,0,0,0,0,0
NA,NA,294,294,NA,NA,"ウワミズザクラ",48.67,54.008,"新NO453/",NA,"20070928",20120905,0,0,0,0,0,0
NA,NA,382,382,NA,NA,"ウワミズザクラ",49.141,56.834,NA,NA,"20070928",20120905,0,0,0,0,0,0
NA,NA,133,132,NA,NA,"イヌブナ",49.455,52.438,NA,NA,"20070928",20120905,0,0,0,0,0,0
NA,NA,138,137,NA,NA,"イヌブナ",50.083,54.95,"/137、139-140同株",NA,"20070928",20120905,0,0,0,0,0,0
NA,NA,310,310,NA,NA,"ヤシャブシ",50.868,56.206,NA,NA,"20070928",20120905,0,0,0,0,0,0
NA,NA,221,221,NA,NA,"イヌシデ",51.025,51.182,NA,NA,"20070928",20120905,0,0,0,0,0,0
NA,NA,401,401,NA,NA,"ヤシャブシ",52.595,NA,NA,"カレ","20070928",20120905,0,1,0,0,0,0
NA,NA,251,250,NA,NA,"バッコヤナギ",53.38,NA,NA,"カレ","20070928",20120905,0,1,0,0,0,0
NA,NA,193,193,NA,NA,"ウワミズザクラ",54.95,61.858,NA,"札まきこみ","20070928",20120905,0,0,0,0,0,0
NA,NA,215,215,NA,NA,"ウワミズザクラ",55.107,56.52,NA,NA,"20070928",20120905,0,0,0,0,0,0
NA,NA,116,116,NA,NA,"ウダイカンバ",55.421,60.916,NA,"何回測っても15.2","20070928",20120905,0,0,0,0,0,0
NA,NA,291,291,NA,NA,"サワグルミ",55.892,60.288,NA,NA,"20070928",20120905,0,0,0,0,0,0
NA,NA,142,142,NA,NA,"ハクウンボク",56.049,58.718,NA,NA,"20070928",20120905,0,0,0,0,0,0
NA,NA,212,212,NA,NA,"ミズメ",56.991,62.8,NA,NA,"20070928",20120905,0,0,0,0,0,0
NA,NA,343,343,NA,NA,"イヌシデ",57.148,62.486,NA,NA,"20070928",20120905,0,0,0,0,0,0
NA,NA,227,227,NA,NA,"イヌシデ",57.619,62.172,NA,NA,"20070928",20120905,0,0,0,0,0,0
NA,NA,342,342,NA,NA,"ケヤキ",58.404,63.114,NA,NA,"20070928",20120905,0,0,0,0,0,0
NA,NA,139,137,NA,NA,"イヌブナ",58.561,62.486,"/137-138、140同株",NA,"20070928",20120905,0,0,0,0,0,0
NA,NA,190,190,NA,NA,"ウワミズザクラ",59.189,61.858,NA,NA,"20070928",20120905,0,0,0,0,0,0
NA,NA,386,386,NA,NA,"ウリハダカエデ",59.189,65.94,NA,"札まきこみ","20070928",20120905,0,0,0,0,0,0
NA,NA,42,42,NA,NA,"オノオレカンバ",59.974,63.742,NA,NA,"20070928",20120905,0,0,0,0,0,0
NA,NA,126,126,NA,NA,"イヌシデ",60.445,61.858,NA,NA,"20070928",20120905,0,0,0,0,0,0
NA,NA,331,331,NA,NA,"キハダ",60.445,64.37,NA,NA,"20070928",20120905,0,0,0,0,0,0
NA,NA,295,295,NA,NA,"ヤシャブシ",60.759,64.37,NA,NA,"20070928",20120905,0,0,0,0,0,0
NA,NA,362,362,NA,NA,"ウリハダカエデ",61.073,68.452,NA,"札まきこみ","20070928",20120905,0,0,0,0,0,0
NA,NA,206,206,NA,NA,"ミズメ",61.23,72.22,NA,NA,"20070928",20120905,0,0,0,0,0,0
NA,NA,383,383,NA,NA,"オオバアサガラ",61.23,68.766,NA,NA,"20070928",20120905,0,0,0,0,0,0
NA,NA,85,84,NA,NA,"ヤシャブシ",63.114,66.568,"/84と同株","札巻きこみ","20070928",20120905,0,0,0,0,0,0
NA,NA,78,78,NA,NA,"ミズメ",63.428,68.766,NA,NA,"20070928",20120905,0,0,0,0,0,0
NA,NA,292,292,NA,NA,"キハダ",65.469,71.592,NA,NA,"20070928",20120905,0,0,0,0,0,0
NA,NA,136,136,NA,NA,"オオヤマザクラ",65.783,75.988,NA,"札まきこみ","20070928",20120905,0,0,0,0,0,0
NA,NA,275,275,NA,NA,"イヌシデ",66.097,71.278,NA,NA,"20070928",20120905,0,0,0,0,0,0
NA,NA,84,84,NA,NA,"ヤシャブシ",67.353,73.476,NA,"札巻きこみ","20070928",20120905,0,0,0,0,0,0
NA,NA,92,92,NA,NA,"クリ",68.138,77.558,NA,"札まきこみ","20070928",20120905,0,0,0,0,0,0
NA,NA,328,328,NA,NA,"ウリハダカエデ",68.609,79.442,NA,"札まきこみ","20070928",20120905,0,0,0,0,0,0
NA,NA,374,374,NA,NA,"ミズキ",68.923,75.674,NA,"剥皮","20070928",20120905,0,0,0,0,0,0
NA,NA,48,48,NA,NA,"ヤシャブシ",69.865,72.22,NA,NA,"20070928",20120905,0,0,0,0,0,0
NA,NA,266,266,NA,NA,"オオヤマザクラ",70.336,78.5,"2003確認でカレ/",NA,"20070928",20120905,0,0,0,0,0,0
NA,NA,361,361,NA,NA,"ミズメ",70.65,75.988,NA,NA,"20070928",20120905,0,0,0,0,0,0
NA,NA,213,212,NA,NA,"ミズメ",70.964,79.128,NA,NA,"20070928",20120905,0,0,0,0,0,0
NA,NA,276,275,NA,NA,"イヌシデ",71.278,78.5,NA,"札巻こみ","20070928",20120905,0,0,0,0,0,0
NA,NA,403,403,NA,NA,"ヤシャブシ",71.435,75.988,NA,NA,"20070928",20120905,0,0,0,0,0,0
NA,NA,36,36,NA,NA,"ミズメ",71.749,78.5,NA,NA,"20070928",20120905,0,0,0,0,0,0
NA,NA,207,207,NA,NA,"ヤシャブシ",72.534,77.558,NA,"札まきこみ","20070928",20120905,0,0,0,0,0,0
NA,NA,314,314,NA,NA,"ヤシャブシ",73.476,NA,NA,"カレ","20070928",20120905,0,1,0,0,0,0
NA,NA,174,174,NA,NA,"ミズナラ",73.79,77.872,NA,NA,"20070928",20120905,0,0,0,0,0,0
NA,NA,261,261,NA,NA,"ヤシャブシ",73.79,76.302,"/260と同株","札巻込み","20070928",20120905,0,0,0,0,0,0
NA,NA,404,404,NA,NA,"ミズメ",74.418,83.21,NA,NA,"20070928",20120905,0,0,0,0,0,0
NA,NA,260,260,NA,NA,"ヤシャブシ",75.674,81.64,"新NO421/261と同株","札巻込み","20070928",20120905,0,0,0,0,0,0
NA,NA,408,408,NA,NA,"バッコヤナギ",76.616,82.582,"新NO439/",NA,"20070928",20120905,0,0,0,0,0,0
NA,NA,312,312,NA,NA,"ヤシャブシ",78.5,NA,"新NO429/","カレ","20070928",20120905,0,1,0,0,0,0
NA,NA,242,242,NA,NA,"ミズキ",79.599,90.432,NA,NA,"20070928",20120905,0,0,0,0,0,0
NA,NA,359,359,NA,NA,"ミズメ",80.541,87.92,NA,"札まきこみ、キズあり","20070928",20120905,0,0,0,0,0,0
NA,NA,288,288,NA,NA,"イヌブナ",81.012,92.002,NA,NA,"20070928",20120905,0,0,0,0,0,0
NA,NA,287,287,NA,NA,"ホソエカエデ",87.292,106.132,NA,"札巻きこみ","20070928",20120905,0,0,0,0,0,0
NA,NA,364,364,NA,NA,"ミズキ",91.688,NA,"新NO461/","カレ","20070928",20120905,0,1,0,0,0,0
NA,NA,355,355,NA,NA,"ミズキ",92.159,97.654,NA,"剥皮","20070928",20120905,0,0,0,0,0,0
NA,NA,241,241,NA,NA,"ウダイカンバ",93.729,100.166,NA,"札落ち","20070928",20120905,0,0,0,0,0,0
NA,NA,375,374,NA,NA,"ミズキ",97.654,108.33,NA,"剥皮","20070928",20120905,0,0,0,0,0,0
NA,NA,392,392,NA,NA,"ヤシャブシ",98.282,106.76,NA,"札まきこみ","20070928",20120905,0,0,0,0,0,0
NA,NA,327,327,NA,NA,"ウリハダカエデ",104.719,112.412,NA,"札まきこみ","20070928",20120905,0,0,0,0,0,0
NA,NA,157,157,NA,NA,"クリ",111.627,123.402,NA,"札落ち","20070928",20120905,0,0,0,0,0,0
NA,NA,210,210,NA,NA,"クリ",150.72,162.652,NA,NA,"20070928",20120905,0,0,0,0,0,0
NA,NA,412,459,NA,NA,"リョウブ",NA,NA,"NO51と株/カレ",NA,"20070928",20120905,1,2,-1,-1,0,0
NA,NA,71,71,NA,NA,"アラゲアオダモ",NA,NA,"/カレ",NA,"20070928",20120905,1,2,-1,-1,0,0
NA,NA,72,71,NA,NA,"アラゲアオダモ",NA,NA,"新NO413/カレ",NA,"20070928",20120905,1,2,-1,-1,0,0
NA,NA,166,165,NA,NA,"ミズメ",NA,NA,"2003確認でカレ/カレ",NA,"20070928",20120905,1,2,-1,-1,0,0
NA,NA,192,193,NA,NA,"ウワミズザクラ",NA,NA,"/カレ",NA,"20070928",20120905,1,2,-1,-1,0,0
NA,NA,228,227,NA,NA,"イヌシデ",NA,NA,"2003確認でカレ/カレ",NA,"20070928",20120905,1,2,-1,-1,0,0
NA,NA,273,272,NA,NA,"ヤシャブシ",NA,NA,"新NO423/カレ",NA,"20070928",20120905,1,2,-1,-1,0,0
NA,NA,338,337,NA,NA,"アワブキ",NA,28.574,"/カレ","剥皮","20070928",20120905,0,0,0,0,1,0
NA,NA,377,377,NA,NA,"ミズナラ",NA,NA,"新NO436/カレ",NA,"20070928",20120905,1,2,-1,-1,0,0
NA,NA,378,377,NA,NA,"ミズナラ",NA,NA,"/カレ",NA,"20070928",20120905,1,2,-1,-1,0,0
NA,NA,411,410,NA,NA,"ヤシャブシ",NA,NA,"/カレ",NA,"20070928",20120905,1,2,-1,-1,0,0
NA,NA,47,48,NA,NA,"ヤシャブシ",NA,NA,"/カレ",NA,"20070928",20120905,1,2,-1,-1,0,0
NA,NA,28,28,NA,NA,"ウワミズザクラ",NA,NA,"/カレ",NA,"20070928",20120905,1,2,-1,-1,0,0
NA,NA,58,58,NA,NA,"リョウブ",NA,NA,"/カレ",NA,"20070928",20120905,1,2,-1,-1,0,0
NA,NA,64,64,NA,NA,"ヤシャブシ",NA,NA,"/カレ",NA,"20070928",20120905,1,2,-1,-1,0,0
NA,NA,70,70,NA,NA,"ウワミズザクラ",NA,NA,"/カレ",NA,"20070928",20120905,1,2,-1,-1,0,0
NA,NA,90,90,NA,NA,"リョウブ",NA,NA,"/カレ",NA,"20070928",20120905,1,2,-1,-1,0,0
NA,NA,97,97,NA,NA,"ミズメ",NA,NA,"/カレ",NA,"20070928",20120905,1,2,-1,-1,0,0
NA,NA,106,106,NA,NA,"イヌシデ",NA,NA,"/カレ",NA,"20070928",20120905,1,2,-1,-1,0,0
NA,NA,117,117,NA,NA,"ナツツバキ",NA,NA,"/カレ",NA,"20070928",20120905,1,2,-1,-1,0,0
NA,NA,124,124,NA,NA,"ホオノキ",NA,NA,"/カレ",NA,"20070928",20120905,1,2,-1,-1,0,0
NA,NA,168,168,NA,NA,"ホソエカエデ",NA,NA,"/カレ",NA,"20070928",20120905,1,2,-1,-1,0,0
NA,NA,171,171,NA,NA,"ミズメ",NA,NA,"1997先カレ/カレ",NA,"20070928",20120905,1,2,-1,-1,0,0
NA,NA,185,185,NA,NA,"リョウブ",NA,NA,"2003確認でカレ/カレ",NA,"20070928",20120905,1,2,-1,-1,0,0
NA,NA,186,186,NA,NA,"リョウブ",NA,NA,"2003確認でカレ/カレ",NA,"20070928",20120905,1,2,-1,-1,0,0
NA,NA,195,195,NA,NA,"コミネカエデ",NA,NA,"/カレ",NA,"20070928",20120905,1,2,-1,-1,0,0
NA,NA,209,209,NA,NA,"イヌブナ",NA,NA,"/カレ",NA,"20070928",20120905,1,2,-1,-1,0,0
NA,NA,225,225,NA,NA,"イヌシデ",NA,NA,"/カレ",NA,"20070928",20120905,1,2,-1,-1,0,0
NA,NA,249,249,NA,NA,"コシアブラ",NA,NA,"/カレ",NA,"20070928",20120905,1,2,-1,-1,0,0
NA,NA,267,267,NA,NA,"ミズメ",NA,NA,"/カレ",NA,"20070928",20120905,1,2,-1,-1,0,0
NA,NA,274,274,NA,NA,"ミズキ",NA,NA,"新NO424/カレ",NA,"20070928",20120905,1,2,-1,-1,0,0
NA,NA,286,286,NA,NA,"オオバアサガラ",NA,NA,"/カレ",NA,"20070928",20120905,1,2,-1,-1,0,0
NA,NA,289,289,NA,NA,"オオバアサガラ",NA,NA,"/カレ",NA,"20070928",20120905,1,2,-1,-1,0,0
NA,NA,325,325,NA,NA,"ハクウンボク",NA,NA,"2003確認でカレ/カレ",NA,"20070928",20120905,1,2,-1,-1,0,0
NA,NA,329,329,NA,NA,"ミズキ",NA,NA,"/カレ・根倒れ",NA,"20070928",20120905,1,2,-1,-1,0,0
NA,NA,339,339,NA,NA,"ミズキ",NA,NA,"/カレ",NA,"20070928",20120905,1,2,-1,-1,0,0
NA,NA,344,344,NA,NA,"シオジ",NA,NA,"/カレ",NA,"20070928",20120905,1,2,-1,-1,0,0
NA,NA,346,346,NA,NA,"ミズキ",NA,NA,"/カレ",NA,"20070928",20120905,1,2,-1,-1,0,0
NA,NA,366,366,NA,NA,"リョウブ",NA,NA,"/カレ",NA,"20070928",20120905,1,2,-1,-1,0,0
NA,NA,370,370,NA,NA,"フサザクラ",NA,NA,"/カレ",NA,"20070928",20120905,1,2,-1,-1,0,0
NA,NA,396,396,NA,NA,"ミズキ",NA,NA,"/カレ・元オレ",NA,"20070928",20120905,1,2,-1,-1,0,0
NA,NA,397,397,NA,NA,"ヤシャブシ",NA,NA,"/カレ",NA,"20070928",20120905,1,2,-1,-1,0,0
NA,NA,406,406,NA,NA,"ヤシャブシ",NA,NA,"/カレ",NA,"20070928",20120905,1,2,-1,-1,0,0
NA,NA,419,419,NA,NA,"ミズメ",NA,NA,"NO250の上/カレ",NA,"20070928",20120905,1,2,-1,-1,0,0
NA,NA,428,428,NA,NA,"ホソエカエデ",NA,NA,"NO305の下/カレ",NA,"20070928",20120905,1,2,-1,-1,0,0
NA,NA,432,432,NA,NA,"イヌシデ",NA,NA,"NO342の上/カレ",NA,"20070928",20120905,1,2,-1,-1,0,0
NA,NA,449,449,NA,NA,"リョウブ",NA,NA,"NO448の横・新NO450/カレ",NA,"20070928",20120905,1,2,-1,-1,0,0
NA,NA,451,451,NA,NA,"ツガ",NA,NA,"NO100-102間/カレ・シカ害",NA,"20070928",20120905,1,2,-1,-1,0,0
NA,NA,73,71,NA,NA,"アラゲアオダモ",NA,NA,"/2002年にカレ",NA,"20070928",20120905,2,2,0,0,0,0
NA,NA,87,87,NA,NA,"ヤシャブシ",NA,NA,"/1992年にカレ",NA,"20070928",20120905,2,2,0,0,0,0
NA,NA,88,87,NA,NA,"ヤシャブシ",NA,NA,"/1992年にカレ",NA,"20070928",20120905,2,2,0,0,0,0
NA,NA,111,113,NA,NA,"リョウブ",NA,NA,"/1997年にカレ",NA,"20070928",20120905,2,2,0,0,0,0
NA,NA,114,113,NA,NA,"リョウブ",NA,NA,"/1997年にカレ",NA,"20070928",20120905,2,2,0,0,0,0
NA,NA,150,150,NA,NA,"イヌブナ",NA,NA,"/1997年にカレ",NA,"20070928",20120905,2,2,0,0,0,0
NA,NA,151,150,NA,NA,"イヌブナ",NA,NA,"/2002年にカレ",NA,"20070928",20120905,2,2,0,0,0,0
NA,NA,152,150,NA,NA,"イヌブナ",NA,NA,"/1997年にカレ",NA,"20070928",20120905,2,2,0,0,0,0
NA,NA,153,153,NA,NA,"イヌブナ",NA,NA,"/1997年にカレ",NA,"20070928",20120905,2,2,0,0,0,0
NA,NA,154,153,NA,NA,"イヌブナ",NA,NA,"/1992年にカレ",NA,"20070928",20120905,2,2,0,0,0,0
NA,NA,155,153,NA,NA,"イヌブナ",NA,NA,"/1997年にカレ",NA,"20070928",20120905,2,2,0,0,0,0
NA,NA,158,158,NA,NA,"ヤシャブシ",NA,NA,"/1992年にカレ",NA,"20070928",20120905,2,2,0,0,0,0
NA,NA,159,158,NA,NA,"ヤシャブシ",NA,NA,"/1987年にカレ",NA,"20070928",20120905,2,2,0,0,0,0
NA,NA,163,158,NA,NA,"ヤシャブシ",NA,NA,"/2002年にカレ",NA,"20070928",20120905,2,2,0,0,0,0
NA,NA,164,158,NA,NA,"ヤシャブシ",NA,NA,"/1997年にカレ",NA,"20070928",20120905,2,2,0,0,0,0
NA,NA,178,179,NA,NA,"イヌシデ",NA,NA,"/1987年にカレ",NA,"20070928",20120905,2,2,0,0,0,0
NA,NA,194,193,NA,NA,"ウワミズザクラ",NA,NA,"/1992年にカレ",NA,"20070928",20120905,2,2,0,0,0,0
NA,NA,217,215,NA,NA,"ウワミズザクラ",NA,NA,"/1987年にカレ",NA,"20070928",20120905,2,2,0,0,0,0
NA,NA,226,227,NA,NA,"イヌシデ",NA,NA,"/1997年にカレ",NA,"20070928",20120905,2,2,0,0,0,0
NA,NA,255,254,NA,NA,"イヌシデ",NA,NA,"/2002年にカレ",NA,"20070928",20120905,2,2,0,0,0,0
NA,NA,269,268,NA,NA,"リョウブ",NA,NA,"/1992年にカレ",NA,"20070928",20120905,2,2,0,0,0,0
NA,NA,272,272,NA,NA,"ヤシャブシ",NA,NA,"/2002年にカレ",NA,"20070928",20120905,2,2,0,0,0,0
NA,NA,321,321,NA,NA,"クマシデ",NA,NA,"/1992年にカレ",NA,"20070928",20120905,2,2,0,0,0,0
NA,NA,322,321,NA,NA,"クマシデ",NA,NA,"/1992年にカレ",NA,"20070928",20120905,2,2,0,0,0,0
NA,NA,323,321,NA,NA,"クマシデ",NA,NA,"/1992年にカレ",NA,"20070928",20120905,2,2,0,0,0,0
NA,NA,336,337,NA,NA,"アワブキ",NA,NA,"/2002年にカレ",NA,"20070928",20120905,2,2,0,0,0,0
NA,NA,356,357,NA,NA,"コミネカエデ",NA,NA,"/1997年にカレ",NA,"20070928",20120905,2,2,0,0,0,0
NA,NA,402,401,NA,NA,"ヤシャブシ",NA,NA,"/1992年にカレ",NA,"20070928",20120905,2,2,0,0,0,0
NA,NA,410,410,NA,NA,"ヤシャブシ",NA,NA,"/2002年にカレ",NA,"20070928",20120905,2,2,0,0,0,0
NA,NA,441,441,NA,NA,"キブシ",NA,NA,"NO390の横・1997半カレ/2002年にカレ",NA,"20070928",20120905,2,2,0,0,0,0
NA,NA,442,441,NA,NA,"キブシ",NA,NA,"NO390の横・新NO444-446/2002年にカレ",NA,"20070928",20120905,2,2,0,0,0,0
NA,NA,443,441,NA,NA,"キブシ",NA,NA,"NO390の横/2002年にカレ",NA,"20070928",20120905,2,2,0,0,0,0
NA,NA,445,444,NA,NA,"コハウチワカエデ",NA,NA,"NO441の株の横/1997年にカレ",NA,"20070928",20120905,2,2,0,0,0,0
NA,NA,55,56,NA,NA,"ミズメ",NA,NA,"/1997年にカレ",NA,"20070928",20120905,2,2,0,0,0,0
NA,NA,56,56,NA,NA,"ミズメ",NA,NA,"/1997年にカレ",NA,"20070928",20120905,2,2,0,0,0,0
NA,NA,30,30,NA,NA,"ウワミズザクラ",NA,NA,"/1992年にカレ",NA,"20070928",20120905,2,2,0,0,0,0
NA,NA,31,31,NA,NA,"ウワミズザクラ",NA,NA,"/1992年にカレ",NA,"20070928",20120905,2,2,0,0,0,0
NA,NA,32,32,NA,NA,"ウワミズザクラ",NA,NA,"/2002年にカレ",NA,"20070928",20120905,2,2,0,0,0,0
NA,NA,37,37,NA,NA,"リョウブ",NA,NA,"/1997年にカレ",NA,"20070928",20120905,2,2,0,0,0,0
NA,NA,38,38,NA,NA,"リョウブ",NA,NA,"/1992年にカレ",NA,"20070928",20120905,2,2,0,0,0,0
NA,NA,41,41,NA,NA,"ミズメ",NA,NA,"/1997年にカレ",NA,"20070928",20120905,2,2,0,0,0,0
NA,NA,44,44,NA,NA,"ミズナラ",NA,NA,"/2002年にカレ",NA,"20070928",20120905,2,2,0,0,0,0
NA,NA,53,53,NA,NA,"ウワミズザクラ",NA,NA,"/1992年にカレ",NA,"20070928",20120905,2,2,0,0,0,0
